word,count,tf
we,159,0.032864820173625464
kramp,139,0.028730880529144274
onze,80,0.01653575857792476
nieuwe,36,0.007441091360066143
moeten,30,0.0062009094667217855
klanten,30,0.0062009094667217855
groep,29,0.005994212484497726
data,25,0.005167424555601488
john,25,0.005167424555601488
digitale,24,0.004960727573377429
jaar,24,0.004960727573377429
blijven,23,0.0047540305911533695
jaarverslag,23,0.0047540305911533695
maken,23,0.0047540305911533695
klant,21,0.00434063662670525
medewerkers,20,0.00413393964448119
binnen,20,0.00413393964448119
alleen,19,0.003927242662257131
s,19,0.003927242662257131
willen,19,0.003927242662257131
waar,18,0.0037205456800330715
n,18,0.0037205456800330715
webshop,18,0.0037205456800330715
mensen,17,0.003513848697809012
toekomst,17,0.003513848697809012
transformatie,17,0.003513848697809012
deere,17,0.003513848697809012
beter,17,0.003513848697809012
zetten,16,0.0033071517155849523
omzet,16,0.0033071517155849523
goed,16,0.0033071517155849523
zien,16,0.0033071517155849523
werken,16,0.0033071517155849523
gaat,16,0.0033071517155849523
wij,16,0.0033071517155849523
kennis,16,0.0033071517155849523
perdok,15,0.0031004547333608927
alle,14,0.0028937577511368336
verder,14,0.0028937577511368336
activa,14,0.0028937577511368336
scholten,14,0.0028937577511368336
huidige,13,0.002687060768912774
euro,13,0.002687060768912774
online,13,0.002687060768912774
eddie,13,0.002687060768912774
organisatie,13,0.002687060768912774
gaan,13,0.002687060768912774
hub,13,0.002687060768912774
miljoen,12,0.0024803637866887144
hans,12,0.0024803637866887144
overige,12,0.0024803637866887144
waarde,12,0.0024803637866887144
manier,12,0.0024803637866887144
ceo,12,0.0024803637866887144
onderneming,12,0.0024803637866887144
actief,12,0.0024803637866887144
gebruik,11,0.0022736668044646548
digital,11,0.0022736668044646548
daarom,11,0.0022736668044646548
it,11,0.0022736668044646548
processen,11,0.0022736668044646548
raad,11,0.0022736668044646548
dealers,11,0.0022736668044646548
commissarissen,11,0.0022736668044646548
klerkx,11,0.0022736668044646548
waarin,11,0.0022736668044646548
mogelijk,11,0.0022736668044646548
investeren,11,0.0022736668044646548
blijleven,11,0.0022736668044646548
bieden,11,0.0022736668044646548
onderdelen,11,0.0022736668044646548
investeringen,11,0.0022736668044646548
service,11,0.0022736668044646548
dijk,10,0.002066969822240595
jaren,10,0.002066969822240595
volledig,10,0.002066969822240595
bedrijf,10,0.002066969822240595
interview,10,0.002066969822240595
partnerschap,10,0.002066969822240595
systeem,10,0.002066969822240595
boer,10,0.002066969822240595
bedrijven,10,0.002066969822240595
vaste,10,0.002066969822240595
grote,10,0.002066969822240595
bv,10,0.002066969822240595
x,9,0.0018602728400165358
verschillende,9,0.0018602728400165358
mutatie,9,0.0018602728400165358
rol,9,0.0018602728400165358
arnoud,9,0.0018602728400165358
jaarrekening,9,0.0018602728400165358
tijd,9,0.0018602728400165358
nemen,9,0.0018602728400165358
duurzaam,9,0.0018602728400165358
steeds,9,0.0018602728400165358
sector,9,0.0018602728400165358
resultaat,9,0.0018602728400165358
duitsland,9,0.0018602728400165358
ondernemen,8,0.0016535758577924762
dealer,8,0.0016535758577924762
nederland,8,0.0016535758577924762
staat,8,0.0016535758577924762
ruim,8,0.0016535758577924762
officer,8,0.0016535758577924762
nodig,8,0.0016535758577924762
ontwikkeling,8,0.0016535758577924762
cfo,8,0.0016535758577924762
director,8,0.0016535758577924762
chief,8,0.0016535758577924762
landen,8,0.0016535758577924762
ebusiness,8,0.0016535758577924762
groei,8,0.0016535758577924762
datadriven,7,0.0014468788755684168
omgeving,7,0.0014468788755684168
voorop,7,0.0014468788755684168
schulden,7,0.0014468788755684168
collega,7,0.0014468788755684168
biedt,7,0.0014468788755684168
kansen,7,0.0014468788755684168
zit,7,0.0014468788755684168
daarin,7,0.0014468788755684168
maakt,7,0.0014468788755684168
logistieke,7,0.0014468788755684168
nieuw,7,0.0014468788755684168
spelen,7,0.0014468788755684168
systemen,7,0.0014468788755684168
belastingen,7,0.0014468788755684168
cdo,7,0.0014468788755684168
varsseveld,7,0.0014468788755684168
daarnaast,7,0.0014468788755684168
ontwikkelingen,7,0.0014468788755684168
markt,7,0.0014468788755684168
bestellen,7,0.0014468788755684168
team,7,0.0014468788755684168
a,7,0.0014468788755684168
resultaten,7,0.0014468788755684168
centraal,7,0.0014468788755684168
zoals,7,0.0014468788755684168
ontwikkelen,7,0.0014468788755684168
bijvoorbeeld,7,0.0014468788755684168
startup,6,0.0012401818933443572
direct,6,0.0012401818933443572
ecosysteem,6,0.0012401818933443572
succes,6,0.0012401818933443572
vorderingen,6,0.0012401818933443572
leveranciers,6,0.0012401818933443572
executive,6,0.0012401818933443572
houden,6,0.0012401818933443572
toename,6,0.0012401818933443572
komt,6,0.0012401818933443572
achter,6,0.0012401818933443572
sterk,6,0.0012401818933443572
vanuit,6,0.0012401818933443572
elkaar,6,0.0012401818933443572
geleden,6,0.0012401818933443572
digitalisering,6,0.0012401818933443572
expertise,6,0.0012401818933443572
genvesteerd,6,0.0012401818933443572
eigen,6,0.0012401818933443572
samenwerking,6,0.0012401818933443572
hard,6,0.0012401818933443572
voorbeeld,6,0.0012401818933443572
totaal,6,0.0012401818933443572
weten,6,0.0012401818933443572
snel,6,0.0012401818933443572
kijken,6,0.0012401818933443572
dag,6,0.0012401818933443572
polen,6,0.0012401818933443572
utrecht,6,0.0012401818933443572
waarop,6,0.0012401818933443572
business,5,0.0010334849111202976
commerce,5,0.0010334849111202976
gebied,5,0.0010334849111202976
toe,5,0.0010334849111202976
naast,5,0.0010334849111202976
that,5,0.0010334849111202976
