word,count,tf
fonds,201,0.019705882352941177
mn,117,0.011470588235294118
services,104,0.01019607843137255
levensloop,102,0.01
euro,66,0.006470588235294118
beheerder,63,0.006176470588235294
beleggingen,54,0.005294117647058823
risico,48,0.004705882352941176
s,47,0.004607843137254902
kosten,45,0.004411764705882353
per,44,0.004313725490196078
jaarrekening,41,0.004019607843137255
waarde,35,0.003431372549019608
subfondsen,33,0.003235294117647059
participaties,31,0.00303921568627451
financile,30,0.0029411764705882353
ten,28,0.0027450980392156863
deelnemers,28,0.0027450980392156863
overige,28,0.0027450980392156863
opgenomen,28,0.0027450980392156863
totaal,27,0.0026470588235294116
resultaat,27,0.0026470588235294116
onze,24,0.002352941176470588
december,24,0.002352941176470588
boekjaar,23,0.0022549019607843138
wij,23,0.0022549019607843138
fondsvermogen,21,0.002058823529411765
fund,21,0.002058823529411765
hierna,20,0.00196078431372549
stichting,19,0.0018627450980392157
beleggingsfondsen,19,0.0018627450980392157
informatie,18,0.0017647058823529412
beheerkosten,18,0.0017647058823529412
rekening,18,0.0017647058823529412
totale,18,0.0017647058823529412
bv,17,0.0016666666666666668
liquide,17,0.0016666666666666668
deposito,17,0.0016666666666666668
alle,17,0.0016666666666666668
brons,17,0.0016666666666666668
jaar,17,0.0016666666666666668
platina,17,0.0016666666666666668
zilver,17,0.0016666666666666668
goud,17,0.0016666666666666668
balans,16,0.001568627450980392
toelichting,16,0.001568627450980392
zoals,15,0.0014705882352941176
schulden,15,0.0014705882352941176
grond,15,0.0014705882352941176
toezicht,15,0.0014705882352941176
levensloopregeling,15,0.0014705882352941176
middelen,14,0.0013725490196078432
gevolg,14,0.0013725490196078432
bewaarder,14,0.0013725490196078432
jaarverslag,14,0.0013725490196078432
belegging,13,0.0012745098039215687
betrekking,13,0.0012745098039215687
mogelijk,13,0.0012745098039215687
belegd,13,0.0012745098039215687
rating,13,0.0012745098039215687
fondsenbeheer,13,0.0012745098039215687
basis,13,0.0012745098039215687
financieel,13,0.0012745098039215687
hoofde,13,0.0012745098039215687
controle,13,0.0012745098039215687
bewaarkosten,12,0.001176470588235294
waarin,12,0.001176470588235294
vermogen,12,0.001176470588235294
beheer,12,0.001176470588235294
volgens,12,0.001176470588235294
sprake,12,0.001176470588235294
vorderingen,12,0.001176470588235294
artikel,12,0.001176470588235294
oordeel,12,0.001176470588235294
grondslagen,12,0.001176470588235294
opbrengsten,12,0.001176470588235294
instrumenten,12,0.001176470588235294
wet,12,0.001176470588235294
waarden,11,0.0010784313725490195
haag,11,0.0010784313725490195
aantal,11,0.0010784313725490195
indien,11,0.0010784313725490195
gedurende,11,0.0010784313725490195
den,11,0.0010784313725490195
vastrentende,11,0.0010784313725490195
gerealiseerde,11,0.0010784313725490195
renterisico,11,0.0010784313725490195
mei,11,0.0010784313725490195
binnen,10,0.000980392156862745
verkopen,10,0.000980392156862745
verliesrekening,10,0.000980392156862745
valuta,10,0.000980392156862745
wft,10,0.000980392156862745
bepaald,10,0.000980392156862745
betreft,10,0.000980392156862745
looptijd,10,0.000980392156862745
rendement,10,0.000980392156862745
gebracht,10,0.000980392156862745
winst,10,0.000980392156862745
ter,10,0.000980392156862745
lopende,10,0.000980392156862745
waardeveranderingen,10,0.000980392156862745
mate,10,0.000980392156862745
aandelen,10,0.000980392156862745
omloopfactor,10,0.000980392156862745
intrinsieke,9,0.0008823529411764706
participatie,9,0.0008823529411764706
kredietrisico,9,0.0008823529411764706
vrijgesteld,9,0.0008823529411764706
geldmarktinstrumenten,9,0.0008823529411764706
overeenstemming,9,0.0008823529411764706
beloning,9,0.0008823529411764706
werkzaamheden,9,0.0008823529411764706
hieronder,9,0.0008823529411764706
afwijkingen,9,0.0008823529411764706
bedrag,9,0.0008823529411764706
vast,9,0.0008823529411764706
kortlopende,9,0.0008823529411764706
posten,9,0.0008823529411764706
opzichte,9,0.0008823529411764706
rele,9,0.0008823529411764706
blackrock,9,0.0008823529411764706
variabel,9,0.0008823529411764706
belang,8,0.000784313725490196
rechten,8,0.000784313725490196
lasten,8,0.000784313725490196
partijen,8,0.000784313725490196
saldo,8,0.000784313725490196
controleverklaring,8,0.000784313725490196
eerste,8,0.000784313725490196
bond,8,0.000784313725490196
gemiddeld,8,0.000784313725490196
algemene,8,0.000784313725490196
staal,8,0.000784313725490196
short,8,0.000784313725490196
liquidity,8,0.000784313725490196
handelen,8,0.000784313725490196
betreffen,8,0.000784313725490196
vastgesteld,8,0.000784313725490196
hsbc,8,0.000784313725490196
verantwoordelijkheden,8,0.000784313725490196
markten,8,0.000784313725490196
omgezet,8,0.000784313725490196
bedrijfsvoering,8,0.000784313725490196
x,8,0.000784313725490196
institutional,8,0.000784313725490196
titel,8,0.000784313725490196
bw,8,0.000784313725490196
volgt,8,0.000784313725490196
beschikking,8,0.000784313725490196
bedoeld,7,0.0006862745098039216
gebaseerd,7,0.0006862745098039216
werknemer,7,0.0006862745098039216
boek,7,0.0006862745098039216
gewaardeerd,7,0.0006862745098039216
portefeuille,7,0.0006862745098039216
transactiekosten,7,0.0006862745098039216
zin,7,0.0006862745098039216
omstandigheden,7,0.0006862745098039216
tegenpartijrisico,7,0.0006862745098039216
nederland,7,0.0006862745098039216
kostenfactor,7,0.0006862745098039216
verkrijgen,7,0.0006862745098039216
prospectus,7,0.0006862745098039216
liquidatie,7,0.0006862745098039216
waardering,7,0.0006862745098039216
juridisch,7,0.0006862745098039216
gebeurtenissen,7,0.0006862745098039216
drs,7,0.0006862745098039216
activa,7,0.0006862745098039216
nv,7,0.0006862745098039216
