word,count,tf,document_count,idf,tf-idf
heineken,1034,0.012519523919071086,7.0,0.9985288301111273,0.012501105572458326
beia,113,0.0013681878170744995,1.0,2.9444389791664403,0.0040285455394148
emtn,65,0.0007870106912375442,1.0,2.9444389791664403,0.0023173049563005492
beer,98,0.001186569965250451,3.0,1.8458266904983307,0.002190202512002959
cider,53,0.0006417164097783051,1.0,2.9444389791664403,0.0018894948105219857
brewery,55,0.0006659321233548449,2.0,2.2512917986064953,0.0014992075277373714
brewing,38,0.00046009855795425657,1.0,2.9444389791664403,0.0013547321282987824
femsa,46,0.0005569614122604158,2.0,2.2512917986064953,0.0012538826595621653
stv,35,0.00042377498758944677,1.0,2.9444389791664403,0.0012477795918541415
kirin,34,0.0004116671308011769,1.0,2.9444389791664403,0.0012121287463725948
breweries,40,0.0004843142715307963,2.0,2.2512917986064953,0.0010903327474453609
boxmeer,28,0.00033901999007155743,1.0,2.9444389791664403,0.0009982236734833133
ltv,36,0.0004358828443777167,2.0,2.2512917986064953,0.0009812994727008248
recognised,162,0.001961472799699725,12.0,0.45953232937844013,0.0009013601646584652
debroux,25,0.0003026964197067477,1.0,2.9444389791664403,0.0008912711370386725
mhl,22,0.000266372849341938,1.0,2.9444389791664403,0.0007843186005940319
aregs,21,0.00025426499255366814,1.0,2.9444389791664403,0.0007486677551124852
fernndez,21,0.00025426499255366814,1.0,2.9444389791664403,0.0007486677551124852
carvalho,21,0.00025426499255366814,1.0,2.9444389791664403,0.0007486677551124852
carbajal,21,0.00025426499255366814,1.0,2.9444389791664403,0.0007486677551124852
noalcohol,20,0.00024215713576539814,1.0,2.9444389791664403,0.000713016909630938
das,19,0.00023004927897712823,1.0,2.9444389791664403,0.0006773660641493911
punch,19,0.00023004927897712823,1.0,2.9444389791664403,0.0006773660641493911
drinking,30,0.00036323570364809726,3.0,1.8458266904983307,0.0006704701567355998
sanjins,18,0.00021794142218885834,1.0,2.9444389791664403,0.0006417152186678442
astaburuaga,18,0.00021794142218885834,1.0,2.9444389791664403,0.0006417152186678442
tiger,17,0.00020583356540058846,1.0,2.9444389791664403,0.0006060643731862974
excise,31,0.00037534356043636717,4.0,1.55814461804655,0.0005848395486123555
programme,88,0.001065491397367752,11.0,0.5465437063680699,0.0005823376174206652
craft,24,0.0002905885629184778,3.0,1.8458266904983307,0.0005363761253884798
lagunitas,15,0.00018161785182404863,1.0,2.9444389791664403,0.0005347626822232035
unsecured,77,0.0009323049726967828,11.0,0.5465437063680699,0.0005095454152430819
wastewater,27,0.0003269121332832875,4.0,1.55814461804655,0.0005093763810494708
hlhl,14,0.00016950999503577871,1.0,2.9444389791664403,0.0004991118367416566
barley,13,0.00015740213824750883,1.0,2.9444389791664403,0.0004634609912601098
pubs,13,0.00015740213824750883,1.0,2.9444389791664403,0.0004634609912601098
drink,17,0.00020583356540058846,2.0,2.2512917986064953,0.00046339141766427844
alcohol,17,0.00020583356540058846,2.0,2.2512917986064953,0.00046339141766427844
nv,331,0.00400770059691734,17.0,0.1112256351102244,0.00044575904422375655
brasil,31,0.00037534356043636717,6.0,1.1526795099383853,0.0004326508313023204
vlissingen,12,0.0001452942814592389,1.0,2.9444389791664403,0.00042781014577856287
fentener,12,0.0001452942814592389,1.0,2.9444389791664403,0.00042781014577856287
fridges,19,0.00023004927897712823,3.0,1.8458266904983307,0.0004246310992658798
agm,62,0.0007506871208727342,11.0,0.5465437063680699,0.0004102833213645595
hut,11,0.000133186424670969,1.0,2.9444389791664403,0.00039215930029701593
waterstressed,14,0.00016950999503577871,2.0,2.2512917986064953,0.00038161646160587634
vietnam,17,0.00020583356540058846,3.0,1.8458266904983307,0.0003799330888168399
introduction,174,0.002106767081158964,16.0,0.17185025692665923,0.0003620484641817959
amortisation,40,0.0004843142715307963,9.0,0.7472144018302211,0.00036188659869972327
hectolitres,10,0.00012107856788269907,1.0,2.9444389791664403,0.000356508454815469
contractbased,10,0.00012107856788269907,1.0,2.9444389791664403,0.000356508454815469
tbd,10,0.00012107856788269907,1.0,2.9444389791664403,0.000356508454815469
ethiopia,15,0.00018161785182404863,3.0,1.8458266904983307,0.0003352350783677999
drinks,15,0.00018161785182404863,3.0,1.8458266904983307,0.0003352350783677999
acquisitionrelated,24,0.0002905885629184778,6.0,1.1526795099383853,0.00033495548229857066
africa,60,0.0007264714072961945,12.0,0.45953232937844013,0.0003338370980216538
ivory,12,0.0001452942814592389,2.0,2.2512917986064953,0.00032709982423360836
jeanfranois,9,0.00010897071109442916,1.0,2.9444389791664403,0.0003208576093339221
navarre,9,0.00010897071109442916,1.0,2.9444389791664403,0.0003208576093339221
mrs,26,0.00031480427649501765,7.0,0.9985288301111273,0.0003143411459225498
packaging,30,0.00036323570364809726,8.0,0.8649974374866045,0.00031419795285924783
bottles,11,0.000133186424670969,2.0,2.2512917986064953,0.0002998415055474743
customerrelated,11,0.000133186424670969,2.0,2.2512917986064953,0.0002998415055474743
farmers,18,0.00021794142218885834,5.0,1.33500106673234,0.00029095203110728914
nigeria,13,0.00015740213824750883,3.0,1.8458266904983307,0.0002905370679187599
alcoholrelated,8,9.686285430615927e-05,1.0,2.9444389791664403,0.0002852067638523752
brunini,8,9.686285430615927e-05,1.0,2.9444389791664403,0.0002852067638523752
arche,8,9.686285430615927e-05,1.0,2.9444389791664403,0.0002852067638523752
brew,8,9.686285430615927e-05,1.0,2.9444389791664403,0.0002852067638523752
water,137,0.0016587763799929774,16.0,0.17185025692665923,0.0002850611470856669
eur,77,0.0009323049726967828,14.0,0.3053816495511819,0.00028470883044691317
